XLocation,YLocation,Strength,Goal
137,144,0,False
72,157,0,False
116,105,0,False
94,117,0,False
34,184,0,False
63,199,0,False
196,57,0,False
92,121,0,False
81,159,0,False
95,169,0,False
75,164,0,False
99,122,0,False
111,124,0,False
81,155,0,False
32,125,0,False
61,140,0,False
131,207,0,False
166,134,0,False
51,141,0,False
56,132,1,True
70,106,0,False
64,188,0,False
139,200,0,False
89,200,0,False
125,148,1,False
66,117,1,False
172,10,0,True
93,77,0,False
87,163,0,True
91,29,0,False
94,121,0,False
165,68,1,False
214,154,-1,False
145,135,0,False
75,51,0,False
56,193,0,False
56,141,0,False
150,81,0,False
56,156,0,False
48,169,0,True
207,141,0,False
112,71,0,False
83,116,0,False
117,242,0,False
96,207,0,False
206,14,-1,False
128,193,0,False
89,206,0,False
101,198,0,False
206,250,0,False
56,33,0,False
46,63,0,False
44,114,0,True
104,88,0,False
206,195,1,False
110,94,1,False
201,32,0,False
145,115,2,True
89,101,2,False
176,62,2,False
43,151,2,True
133,264,0,False
62,132,0,False
134,199,0,False
210,231,0,False
120,12,0,False
127,62,0,False
81,214,0,False
113,131,0,False
52,189,0,False
37,124,0,True
123,179,0,False
144,78,0,False
51,143,0,True
89,156,0,True
129,257,0,False
95,129,1,False
91,109,-1,True
97,284,1,False
99,163,0,True
80,138,0,False
129,159,0,False
90,179,0,False
116,212,0,False
105,86,0,False
193,102,-1,False
70,96,1,False
89,134,1,True
106,183,1,False
171,195,1,False
118,152,1,False
255,219,0,False
133,136,1,False
86,249,-1,False
123,75,1,False
72,168,1,False
105,108,1,False
117,132,1,False
104,196,0,False
69,184,0,False
40,204,1,False
74,99,1,False
55,242,1,False
112,134,0,False
76,126,0,False
92,147,0,False
93,168,0,False
84,265,0,False
140,129,0,False
87,209,0,False
68,148,0,False
120,108,0,False
78,204,1,False
50,141,1,False
64,145,1,False
153,209,0,False
81,149,1,False
131,189,1,False
103,176,1,False
127,168,1,False
79,156,1,False
97,165,1,False
106,195,1,False
80,75,0,True
121,148,0,False
126,207,0,False
128,136,0,False
84,147,0,True
106,184,-1,False
113,149,0,False
98,186,0,False
70,151,1,False
88,126,1,False
85,157,-1,False
106,179,1,False
128,96,1,False
58,122,-1,True
90,101,-1,False
99,125,0,False
102,144,0,False
70,157,0,False
79,187,0,True
107,122,0,False
87,156,0,False
117,105,0,False
113,123,0,False
96,145,-1,False
93,166,0,False
113,101,0,False
81,175,0,False
116,156,0,False
204,102,0,True
73,183,0,False
150,121,0,False
42,150,0,False
188,35,0,False
49,266,0,False
66,118,0,True
28,126,1,False
122,105,1,False
105,96,0,False
144,74,1,True
79,63,0,False
43,244,0,False
134,71,0,False
81,187,1,False
50,144,0,False
99,72,1,False
55,162,0,False
45,169,0,False
288,15,0,False
106,195,0,False
122,170,0,False
217,28,0,False
64,137,0,False
197,177,0,False
55,159,0,False
96,147,0,False
154,273,0,True
97,149,1,False
209,140,1,False
210,145,1,False
152,240,1,False
40,93,0,False
102,224,0,False
76,133,1,False
59,193,1,False
93,202,0,True
137,114,0,False
122,249,0,False
26,135,1,False
106,108,1,False
63,167,0,False
225,117,0,False
144,214,0,False
44,133,0,False
44,138,0,False
52,132,0,False
139,176,0,False
208,188,0,False
114,171,0,False
149,227,0,False
69,158,0,False
61,161,0,False
81,156,0,True
234,284,0,False
209,165,0,False
94,188,0,False
84,144,0,False
210,175,0,False
145,166,1,False
134,202,1,False
175,110,0,False
156,167,1,False
110,54,0,False
211,54,0,False
207,259,0,False
82,138,0,False
215,36,0,False
99,105,0,False
129,181,0,False
82,45,0,False
46,167,0,False
51,164,0,False
48,116,0,False
79,204,0,False
148,243,0,True
47,104,0,False
51,143,0,False
42,184,0,False
78,121,1,True
45,134,1,False
140,165,0,False
59,117,0,False
93,255,0,False
153,51,0,False
170,234,0,False
148,233,0,False
172,90,0,False
79,163,0,False
61,99,0,False
156,35,0,False
92,117,0,False
66,153,-1,False
125,51,0,False
176,240,0,False
55,180,1,True
204,85,0,False
92,198,0,True
48,143,0,False
92,207,0,False
200,145,0,False
69,204,0,False
68,150,0,False
75,152,0,False
122,147,0,False
68,124,0,False
210,267,0,False
83,167,0,False
161,135,0,False
273,257,0,False
44,121,0,False
190,239,0,False
164,255,0,True
126,233,0,False
77,178,0,False
200,101,0,False
44,186,0,False
138,188,0,False
145,57,0,False
135,177,0,False
191,117,1,True
204,213,0,False
46,111,0,False
62,159,0,False
188,117,0,False
86,107,0,False
91,141,0,True
58,125,0,False
50,176,0,False
37,123,0,False
200,229,0,False
178,233,0,False
183,198,0,False
72,165,0,False
91,182,0,False
123,107,-1,False
167,263,0,False
132,226,0,False
91,141,0,False
207,127,0,False
50,160,1,False
56,184,1,False
187,81,1,False
164,234,1,False
134,141,1,False
131,187,0,False
72,239,0,False
41,117,1,False
160,183,1,True
43,192,0,False
117,146,0,True
35,184,0,False
115,208,0,False
205,243,0,False
187,227,0,False
104,279,0,False
98,53,0,False
141,273,0,False
74,189,0,False
154,233,0,False
59,183,0,False
210,57,0,False
131,56,1,False
39,123,1,False
43,131,1,False
240,33,0,False
200,225,0,False
153,47,0,False
200,266,0,False
202,223,0,False
69,270,0,False
167,60,1,False
98,52,1,False
62,183,1,False
198,213,1,False
158,21,1,False
111,191,0,False
128,253,1,False
87,194,1,True
73,133,1,False
135,23,0,False
109,19,0,False
96,51,1,False
159,141,1,False
77,164,0,False
101,77,0,False
71,221,0,False
65,160,0,True
80,182,-1,False
89,56,1,False
105,215,2,False
45,165,-2,False
154,230,1,False
51,161,1,True
124,183,0,False
145,60,0,False
150,141,0,False
93,140,0,False
67,123,0,False
137,57,0,False
166,142,0,False
101,12,0,False
39,211,0,True
52,198,0,False
80,255,0,False
188,84,1,False
168,98,0,False
138,79,0,True
48,153,0,True
74,253,0,False
171,165,0,False
137,278,0,False
84,127,0,False
96,146,0,False
185,95,0,False
76,175,0,False
165,291,0,False
31,138,0,False
30,122,0,False
107,165,0,False
104,146,0,False
88,238,0,False
70,135,0,False
132,180,0,False
55,132,-1,False
101,222,1,False
128,104,1,False
146,141,-1,False
135,205,1,False
59,140,1,True
148,288,0,False
50,230,0,False
99,81,0,False
53,176,0,False
100,159,2,True
176,237,0,False
69,140,0,False
191,45,0,False
136,238,0,False
176,153,0,False
67,123,0,False
188,82,0,False
58,177,0,False
50,178,0,False
168,35,0,False
44,125,0,False
119,62,0,False
122,275,0,False
106,251,0,False
189,40,0,False
141,142,0,False
136,210,0,False
113,131,0,True
87,180,0,False
49,165,1,True
89,126,-1,True
108,95,-1,False
113,182,1,False
123,195,-1,False
111,88,1,False
50,131,1,False
227,262,1,False
84,100,-1,False
95,113,1,True
194,260,1,False
80,50,1,False
42,84,1,False
68,182,1,False
57,233,1,False
195,25,1,False
78,113,0,True
74,93,1,False
50,136,1,False
108,238,1,False
116,128,-1,False
61,155,0,False
73,154,0,False
198,151,1,False
137,59,1,False
123,37,1,False
81,189,-1,False
144,90,-1,False
80,207,1,False
154,220,0,False
153,246,-1,False
147,106,-1,False
158,57,1,False
65,154,0,True
158,224,0,False
87,27,0,False
193,58,0,False
210,124,0,False
211,39,0,False
51,177,0,False
77,188,0,False
89,280,0,False
195,123,1,False
80,177,1,True
142,247,0,False
184,159,0,False
63,126,0,False
67,180,0,False
185,55,0,False
169,207,0,False
132,88,0,True
109,149,1,False
218,162,1,False
96,138,1,False
62,171,0,True
141,227,0,False
86,16,0,False
198,49,0,False
92,143,0,False
169,170,0,False
110,106,0,False
84,281,0,False
96,123,0,False
181,225,0,False
189,54,0,False
202,219,0,False
45,216,0,False
70,146,0,False
155,111,0,True
215,177,0,False
142,253,0,False
146,87,0,False
140,149,0,False
56,173,0,False
21,63,0,False
50,93,0,False
201,262,0,False
203,27,0,False
54,172,0,True
51,69,0,False
74,115,0,False
211,237,0,False
201,207,0,False
168,186,0,False
87,147,0,False
189,27,0,False
108,149,0,True
96,274,0,False
86,17,0,False
173,28,0,False
167,213,0,False
160,169,1,False
61,138,-1,False
141,122,0,False
141,219,0,False
99,211,0,False
176,211,0,False
63,213,0,False
61,88,0,False
210,42,0,False
208,87,1,False
54,174,1,False
116,185,1,False
200,201,1,False
114,268,1,False
188,61,1,False
121,15,1,False
82,154,2,True
60,118,2,False
203,93,2,False
205,88,2,False
58,177,2,False
263,224,0,False
92,112,0,False
104,198,0,False
146,215,0,False
81,67,0,False
49,112,0,False
54,152,0,False
141,248,0,False
85,207,0,True
50,159,1,False
98,54,1,False
74,72,1,False
98,222,1,False
190,151,1,False
134,175,0,False
181,227,0,False
123,87,-1,False
135,88,0,False
157,231,0,False
81,75,0,False
91,148,0,True
85,219,0,False
105,74,1,False
59,112,1,False
62,80,1,False
158,221,2,True
229,75,1,False
214,153,0,False
73,207,0,False
58,116,0,False
56,149,0,False
45,117,0,False
50,112,1,False
216,224,1,False
152,70,0,False
87,63,1,False
92,151,1,False
52,195,1,False
38,158,0,True
235,100,-1,False
210,213,1,False
57,223,0,False
55,135,0,True
104,196,0,False
118,73,1,False
284,83,-1,False
60,104,0,False
78,142,0,False
111,230,0,False
62,203,0,False
221,244,0,False
53,183,0,False
149,62,0,False
124,246,0,False
97,233,0,False
69,226,0,False
141,81,0,False
199,68,0,False
134,71,0,False
55,184,0,False
146,134,0,False
191,84,0,False
149,84,0,False
67,101,1,False
85,188,1,True
115,174,0,False
60,165,0,False
105,111,0,False
122,249,0,False
45,108,0,False
169,62,1,False
158,78,1,False
52,177,-1,False
122,144,1,False
93,199,-1,False
111,178,0,False
109,130,0,False
92,160,1,False
61,127,1,False
179,159,1,False
118,164,0,True
104,85,0,False
44,112,0,False
132,93,0,False
187,139,0,False
137,48,0,True
189,210,0,False
60,213,0,False
132,155,1,False
122,249,0,False
63,195,0,False
111,45,0,False
69,113,1,True
140,113,1,False
288,32,1,False
201,153,0,False
123,251,0,False
189,201,0,False
134,244,0,False
160,171,0,False
83,128,0,False
158,76,0,False
178,119,0,False
200,223,0,False
141,135,0,False
57,133,0,False
83,132,0,False
133,146,0,False
127,169,0,False
201,233,0,False
69,101,0,False
48,165,0,True
105,147,1,True
130,179,1,True
169,101,-1,False
69,191,1,False
151,105,1,False
180,153,1,False
149,179,1,False
117,122,-1,False
93,124,-1,False
133,142,-1,False
123,207,-1,False
101,163,-1,False
109,170,0,False
103,121,0,False
141,124,0,False
144,194,0,False
49,202,0,True
149,237,1,True
127,165,0,False
154,172,0,False
99,234,0,True
114,93,0,False
191,173,0,False
120,203,0,False
159,94,0,False
62,118,0,True
92,84,0,False
102,99,0,False
64,165,0,False
85,194,0,False
142,185,0,False
144,92,0,False
67,110,0,False
90,90,0,False
82,127,0,False
57,165,0,True
59,201,1,False
98,118,1,False
60,133,-1,True
135,128,-1,False
99,173,-1,False
44,178,-1,False
192,69,-1,False
161,87,0,False
125,149,0,False
98,176,0,False
169,206,0,False
116,209,0,False
148,170,0,False
103,201,0,False
74,171,0,False
120,115,0,False
72,123,0,False
116,169,0,False
114,109,0,True
176,132,0,True
123,94,0,False
140,143,0,False
104,211,0,False
69,96,0,False
42,163,0,False
110,91,0,False
134,209,0,False
187,245,0,False
116,152,0,False
86,104,0,True
116,123,0,False
177,272,0,False
137,44,0,False
138,218,1,False
51,124,0,False
195,46,0,False
40,144,0,True
107,71,0,False
149,273,0,True
62,191,0,False
57,219,0,False
56,132,-1,False
151,219,1,False
65,143,1,False
98,90,0,False
39,183,0,False
57,151,1,False
79,215,1,False
86,166,1,False
65,174,-1,True
126,91,1,False
52,180,1,False
155,83,0,False
80,179,0,False
83,128,0,True
184,247,1,False
134,152,-1,False
49,101,0,False
68,129,0,False
93,178,0,False
144,27,0,False
168,34,0,False
64,110,0,False
137,30,0,False
48,175,0,False
48,136,1,False
217,15,2,False
129,86,2,False
48,124,2,False
76,178,2,True
74,171,0,False
64,137,0,True
128,226,0,False
122,168,0,False
174,66,0,False
68,161,0,False
116,147,0,False
196,156,0,False
200,261,0,False
36,115,0,False
63,176,0,False
84,75,0,False
63,94,0,True
207,166,0,False
150,51,1,False
95,201,1,False
87,73,0,False
53,145,0,False
202,201,0,False
205,237,0,False
124,162,0,False
181,275,0,False
50,154,0,False
38,118,0,False
80,213,0,False
62,102,0,False
68,141,0,False
84,168,0,False
112,231,0,False
66,152,0,False
96,236,0,False
52,164,1,True
136,106,0,False
60,147,1,False
56,128,1,False
55,254,0,False
62,189,0,False
113,45,0,False
131,68,0,False
117,201,0,False
213,225,0,False
200,156,0,False
194,51,1,False
68,156,1,True
67,251,0,False
175,192,0,False
204,214,0,False
144,243,0,False
105,148,1,False
89,85,1,False
56,162,0,False
56,159,0,False
105,135,0,False
169,146,1,False
145,159,1,False
56,149,1,False
54,146,1,True
152,97,0,False
201,237,1,False
183,249,1,False
173,126,0,False
164,53,0,False
200,36,0,False
165,210,1,False
218,129,1,False
216,146,1,False
205,157,1,False
50,165,0,False
87,129,1,False
134,188,1,False
152,123,0,False
77,149,0,False
135,273,0,False
131,99,0,False
158,230,0,False
86,219,0,True
209,36,0,False
187,275,0,False
55,108,-1,False
201,149,1,False
44,229,0,False
182,185,0,False
191,76,0,False
195,239,0,False
57,163,0,False
132,119,0,False
110,273,0,False
107,173,0,False
127,192,0,False
202,189,0,True
201,163,0,False
204,92,0,False
110,61,0,False
193,98,0,False
166,285,0,False
143,255,0,False
137,126,0,False
153,183,0,False
194,268,1,False
122,182,1,False
134,94,1,False
171,159,0,False
145,216,0,False
147,61,0,False
48,128,0,False
111,117,1,False
142,183,1,False
180,234,1,False
49,146,1,True
49,139,1,False
122,253,1,False
95,252,1,False
68,150,1,False
103,137,0,False
41,169,0,False
116,78,0,False
124,88,0,False
184,68,0,True
145,141,0,False
83,154,0,True
108,145,0,False
69,127,1,False
234,143,-1,False
120,99,0,False
131,149,1,False
195,159,1,False
105,45,0,True
103,169,0,False
157,55,0,False
150,62,1,False
63,191,1,True
155,83,0,False
129,27,0,False
138,213,0,False
88,178,0,False
151,182,1,False
132,162,0,False
87,223,0,False
43,141,-1,False
68,140,-1,False
134,223,0,False
155,248,0,False
147,45,0,False
124,194,0,False
122,88,0,False
68,88,0,False
122,279,0,False
153,93,0,False
188,150,1,False
103,238,1,False
146,63,1,False
105,280,0,False
206,159,0,False
87,39,0,False
109,77,0,False
57,135,0,False
55,165,0,True
174,22,0,False
159,97,0,False
57,213,0,False
80,109,0,False
121,172,0,False
104,175,0,False
160,135,0,False
146,33,0,False
152,186,1,False
127,149,1,False
181,143,1,False
145,63,0,False
117,8,0,False
105,88,0,False
190,153,0,False
88,136,0,False
140,218,0,False
171,266,0,False
192,51,0,False
73,123,0,True
32,183,0,False
127,194,0,False
93,160,0,True
134,160,0,False
94,123,0,False
130,133,0,True
131,264,0,False
127,231,0,False
183,239,0,False
161,207,0,False
61,237,0,False
190,159,0,False
130,256,0,False
72,205,0,False
171,26,0,False
143,243,0,False
92,285,0,False
199,157,0,False
114,153,0,False
133,142,0,False
136,234,0,False
94,231,1,False
171,232,0,False
70,163,-1,False
86,156,1,False
99,166,1,False
67,111,1,False
50,157,1,False
69,73,1,False
123,160,0,False
98,140,0,False
52,140,0,True
108,184,-1,False
73,159,1,False
122,215,0,False
85,106,0,False
80,168,0,False
63,171,0,False
121,179,1,False
109,200,0,True
79,165,0,False
83,182,0,False
108,191,0,False
122,111,0,False
87,169,0,True
98,143,1,False
127,99,0,False
141,62,0,False
122,159,0,False
108,100,0,False
91,147,1,False
90,139,-1,False
117,113,-1,False
100,141,-1,False
158,207,0,True
156,188,0,False
92,224,0,False
129,153,0,False
153,154,0,False
185,187,0,False
61,154,1,True
71,117,0,False
78,121,0,False
70,169,0,False
76,147,-1,False
78,144,1,False
45,171,0,False
81,133,0,True
67,238,0,False
90,15,0,False
97,169,1,False
213,168,1,False
216,117,1,False
149,149,1,False
215,89,1,False
204,108,0,False
210,56,0,False
197,222,0,False
70,120,0,False
116,249,0,False
81,189,0,False
196,166,0,False
112,101,1,False
71,108,1,False
165,219,1,False
111,36,0,False
151,207,0,False
78,145,0,False
203,250,0,False
126,176,0,False
93,16,0,False
99,70,0,False
193,191,0,False
52,128,0,False
51,126,0,False
122,56,0,False
210,233,0,False
94,153,0,False
101,213,0,True
59,163,0,False
44,123,0,False
209,179,0,False
80,189,1,False
91,214,1,True
195,255,1,False
87,141,1,False
203,196,0,False
146,43,0,False
59,124,0,False
196,79,1,False
63,156,1,True
103,171,0,False
81,169,0,False
75,134,0,False
82,69,0,False
157,75,0,False
129,73,0,False
98,227,0,False
171,247,0,False
144,183,0,False
113,175,0,False
81,272,0,False
39,183,1,False
117,195,-1,False
58,151,1,False
49,141,1,False
59,195,1,False
200,141,0,False
67,114,1,True
80,210,-1,False
109,108,-1,False
52,167,0,False
85,51,0,True
153,141,0,True
108,124,0,False
144,150,0,False
41,125,0,False
85,210,0,False
172,75,0,False
177,186,0,False
152,201,1,False
74,143,1,False
32,117,1,True
63,139,0,False
69,146,0,False
61,188,0,False
58,136,0,False
103,151,0,False
80,108,0,False
124,107,0,False
59,242,0,False
141,95,0,False
203,272,0,False
161,201,-1,False
121,183,-1,False
67,132,-1,False
92,119,1,True
74,177,0,False
91,159,0,False
69,106,0,False
158,147,0,False
176,102,0,False
183,171,0,False
84,193,0,False
130,73,-1,False
194,157,-1,False
105,165,1,False
126,133,1,False
187,61,-1,False
201,147,0,False
165,69,0,False
121,183,0,False
101,105,0,False
170,111,0,False
152,82,0,False
210,100,0,False
115,41,-1,False
131,116,0,True
108,180,1,False
64,129,1,False
64,194,1,False
110,137,-1,False
78,172,-1,False
171,189,-1,False
190,159,0,False
56,165,0,False
58,137,0,False
109,209,0,False
192,202,0,False
117,82,1,True
85,177,0,False
173,69,0,False
174,116,0,False
122,173,0,False
136,150,0,False
190,228,0,False
129,198,0,False
81,123,0,True
147,171,0,False
169,231,0,False
136,99,0,False
216,172,0,False
152,117,0,True
35,217,0,False
275,145,0,False
64,130,0,False
273,81,0,False
44,213,0,False
135,219,0,False
60,141,0,False
78,143,0,False
74,150,0,False
144,227,0,False
113,165,0,False
195,87,1,False
42,259,0,False
147,65,0,False
108,28,0,False
209,278,0,False
128,217,0,False
57,165,1,False
116,104,0,False
79,186,-1,False
205,251,0,False
54,142,-1,False
80,111,0,False
50,173,0,True
101,85,0,True
141,75,0,False
118,201,0,False
188,169,0,False
64,173,1,False
59,150,0,False
68,203,0,False
88,123,0,False
155,220,0,False
90,170,-1,False
182,165,1,False
131,141,1,False
89,154,0,False
159,188,0,False
84,141,1,False
206,45,1,False
46,127,0,True
135,147,0,False
261,265,0,False
147,210,0,False
211,239,0,False
164,120,0,False
142,230,0,False
135,196,0,False
183,129,0,False
55,30,0,False
102,125,0,False
52,168,0,True
77,130,0,False
64,125,0,False
81,144,0,False
51,163,-1,False
48,178,0,False
52,137,0,False
142,245,1,False
156,47,-1,False
52,147,0,False
74,211,-1,False
163,67,1,False
123,263,0,False
61,181,0,False
104,204,0,False
87,90,0,False
54,152,0,True
63,153,0,True
123,184,1,False
38,256,0,False
77,149,1,False
201,159,0,False
43,193,1,False
182,155,2,False
97,86,2,True
181,179,2,False
89,105,-2,False
163,181,2,False
161,81,2,False
75,117,2,False
170,145,1,False
149,176,0,False
70,151,0,True
91,227,1,False
117,51,-1,False
36,191,0,False
167,107,0,False
153,99,0,False
33,128,0,False
66,158,0,False
94,48,0,False
